country,year,indicator,value
Qatar,2011,Compensation of employees of accommodation for visitors (hotels and similar establishments)   (US$ Mn),168.0
Qatar,2011,Output of travel agencies and other reservation service activities   (US$ Mn),525.0
Qatar,2011,Intermediate consumption of travel agencies and other reservation service activities   (US$ Mn),35.0
Qatar,2011,Gross value added of travel agencies and other reservation service activities   (US$ Mn),490.0
Qatar,2011,Compensation of employees of other reservation service activities   (US$ Mn),42.0
Qatar,2011,Total number of emloyees in all  accommodation   (000),55.869
Qatar,2011,Total number of emloyees in all  accommodation   (000),13.194
Qatar,2011,Accommodation for visitors (hotels and similar establishments)   (000),13.194
Qatar,2011,Other accommodation services   (000),0.0
Qatar,2011,Food and beverage serving activities   (000),22.214
Qatar,2011,Passenger transportation   (000),17012.0
Qatar,2011,Travel agencies and other reservation services activities   (000),2233.0
Qatar,2011,Number of nights for Tourists coming (Intra Tourism) (000) — Gulf Cooperation Council,318.687
Qatar,2011,Number of nights for Tourists coming (Intra Tourism) (000) — Emirates,71.164
Qatar,2011,Number of nights for Tourists coming (Intra Tourism) (000) — Bahrain,34.77
Qatar,2011,Number of nights for Tourists coming (Intra Tourism) (000) — Saudi Arabia,157.165
Qatar,2011,Number of nights for Tourists coming (Intra Tourism) (000) — Oman,17.905
Qatar,2011,Number of nights for Tourists coming (Intra Tourism) (000) — Kuwait,37.683
Kuwait,2011,Total number of inbound visitors (000),98.076
Kuwait,2011,Total number of tourists   (000),98.076
Kuwait,2011,Same-day Visitor   (000),0.0
Kuwait,2011,Number of tourists arriving according to groups of countries coming from them,0.0
Kuwait,2011,Inbound Tourism from GCC (000) — Gulf Cooperation Council,0.0
Kuwait,2011,Inbound Tourism from UAE  (000) — Emirates,0.0
Kuwait,2011,Inbound Tourism from  Bahrain  (000) — Bahrain,0.0
Kuwait,2011,Inbound Tourism from KSA  (000) — Saudi Arabia,0.0
Kuwait,2011,Inbound Tourism from Oman  (000) — Oman,0.0
Kuwait,2011,Inbound Tourism from Qatar  (000) — Qatar,0.0
Kuwait,2011,Inbound Tourism Africa  (000) — Africa,0.0
Kuwait,2011,Inbound Tourism from Americas  (000) — America,0.0
Kuwait,2011,Inbound Tourism from  Asia and the Pacific  (000) — Asia and Pacific,0.0
Kuwait,2011,Inbound Tourism from Europe  (000) — Aruba,0.0
Kuwait,2011,Inbound Tourism from Middle East  (000) — Middle East,0.0
Kuwait,2011,Guests   (000),98.076
Kuwait,2011,Guests in hotels and similar establishments   (000),98.076
Kuwait,2011,Overnights   (Night),0.0
Kuwait,2011,Overnights in hotels and similar establishments   (Night),0.0
Kuwait,2011,Total number of local visitors (000),32.594
Kuwait,2011,Total number of tourists   (000),32.594
Kuwait,2011,Same-day Visitor   (000),0.0
Kuwait,2011,Total number of tourists by main Purpose of Trips   (000),0.0
Kuwait,2011,Personal   (000),0.0
Kuwait,2011,"holidays, leisure and recreation   (000)",0.0
Kuwait,2011,other personal purposes   (000),0.0
Kuwait,2011,Business and professional   (000),0.0
Kuwait,2011,Total guests   (000),32.594
Kuwait,2011,Guests in all types of accommodatio   (000),0.0
Kuwait,2011,Guests in hotels and similar establishments   (000),32.594
Kuwait,2011,Overnights   (Night),0.0
Kuwait,2011,Overnights in all types of accommodation   (Night),0.0
Kuwait,2011,Overnights in hotels and similar establishments   (Night),0.0
Kuwait,2011,Number of Establishments   (Unit),2538.0
Kuwait,2011,Total number of tourist establishments   (Unit),88.0
Kuwait,2011,Accommodation for visitors (hotels and similar establishments)   (Unit),43.0
Kuwait,2011,Food and beverage serving activities   (Unit),2114.0
Kuwait,2011,Passenger transportation   (Unit),44.0
Kuwait,2011,Travel agencies and other reservation services activities   (Unit),212.0
Kuwait,2011,Other tourism industries   (Unit),125.0
Kuwait,2011,Output of  monetary indicators   (US$ Mn),3874.0
Kuwait,2011,Gross value added  of  monetary indicators   (US$ Mn),1510.0
Kuwait,2011,Compensation of employees  of  monetary indicators   (US$ Mn),1025.0
Kuwait,2011,Number of rooms in accommodation services by type   (Room),7010.0
Kuwait,2011,Number of beds in accommodation services (bed),14576.0
Kuwait,2011,Output of accommodation for visitors (hotels and similar establishments)   (US$ Mn),362.0
Kuwait,2011,Gross value added of accommodation for visitors (hotels and similar establishments)   (US$ Mn),211.0
Kuwait,2011,Compensation of employees of accommodation for visitors (hotels and similar establishments)   (US$ Mn),88.0
Kuwait,2011,Total number of emloyees in all  accommodation   (000),66.0
Kuwait,2011,Total number of emloyees in all  accommodation   (000),8.0
Kuwait,2011,Accommodation for visitors (hotels and similar establishments)   (000),8.0
Kuwait,2011,Food and beverage serving activities   (000),42.0
Kuwait,2011,Passenger transportation   (000),10.0
Kuwait,2011,Travel agencies and other reservation services activities   (000),2.0
Kuwait,2011,Other tourism industries   (000),4.0
Kuwait,2011,Number of employees by status in employment & gender   (000),66.0
Kuwait,2011,Male   (000),57.0
Kuwait,2011,Female   (000),9.0
Kuwait,2011,Nationals   (000),4.0
Kuwait,2011,Other nationalities other than above   (000),61.0
Oman,2012,Gross fixed capital formation of  monetary indicators   (US$ Mn),19.618353917338112
Oman,2012,Average length of stay   (Night),248.0
Oman,2012,Gross fixed capital formation of accommodation for visitors (hotels and similar establishments)   (US$ Mn),2723.955907134287
Oman,2012,Inbound trips   (%),1129.6885286911097
Oman,2012,With package tour   (%),1594.2673784431768
Oman,2012,With package tour   (%),12352.0
Oman,2012,Without package tour   (%),19099.0
Oman,2012,Outbound trips   (%),45.78913880482357
Oman,2012,Compensation of employees of other reservation service activities   (US$ Mn),306.73486106464503
Oman,2012,Other GCC nationals   (000),9.557
Oman,2012,Outbound tourism expenditure over imports of goods and services   (%),1594.2673784431768
Oman,2012,Outbound tourism expenditure over Balance of Payments current account debits   (%),1594.2673784431768
Oman,2012,Gross travel propensity   (%),2.083708394287066
Oman,2012,8_9_2 Proportion of jobs in sustainable tourism industries out of total tourism jobs   (%),1.2396848296705076
Oman,2012,12_b_1 Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools   (%),0.5836587496529189
Saudi Arabia,2012,Inbound Tourism from Middle East  (000) — Middle East,4795.0
Saudi Arabia,2012,Inbound Tourism from Other not classified  (000) — Other Countries,9.0
Oman,2012,Inbound Tourism from Europe  (000) — Aruba,342.7354354070184
Oman,2012,Inbound Tourism from Middle East  (000) — Middle East,0.0
Oman,2012,Inbound Tourism from Other not classified  (000) — Other Countries,6.783708238493954
Oman,2012,Total number of tourists by main Purpose of Trips   (000),1240.7156326973995
Kuwait,2012,Inbound Tourism from Other not classified  (000) — Other Countries,0.0
Emirates,2012,Total expenditure by type expenditure   (US$ Mn),15072.0
Emirates,2012,Number of rooms in accommodation services by type   (Room),87254.0
Emirates,2012,Number of beds in accommodation services (bed),18578.0
Emirates,2012,Occupancy rate / bed-places   (%),0.51
Bahrain,2012,Total number of inbound visitors (000),8062.0
Bahrain,2012,Total number of tourists by main Purpose of Trips   (000),0.0
Bahrain,2012,Personal   (000),0.0
Bahrain,2012,Total number of tourist by method of arrival   (000),0.0
Bahrain,2012,Expenditure by main purpose of the trip   (US$ Mn),0.0
Bahrain,2012,Total number of local visitors (000),0.0
Bahrain,2012,Total number of tourists by main Purpose of Trips   (000),0.0
Bahrain,2012,Personal   (000),0.0
Bahrain,2012,Total guests   (000),0.0
Bahrain,2012,Overnights   (Night),0.0
Bahrain,2012,Tourism Expenditure   (US$ Mn),0.0
Bahrain,2012,Expenditure by main purpose of the trip   (US$ Mn),0.0
Bahrain,2012,Total number of departing visitors (000),0.0
Bahrain,2012,"Number of departing tourists, according to their departing destinations (000)",0.0
Bahrain,2012,Total number of tourists by main Purpose of Trips   (000),0.0
Bahrain,2012,Total number of tourist by method of arrival   (000),0.0
Bahrain,2012,Total expenditure by type expenditure   (US$ Mn),0.0
Bahrain,2012,Expenditure by main purpose of the trip   (US$ Mn),0.0
Bahrain,2012,Accommodation for visitors (hotels and similar establishments)   (Unit),104.0
Bahrain,2012,Number of rooms in accommodation services by type   (Room),9578.0
Bahrain,2012,Number of beds in accommodation services (bed),14298.0
Bahrain,2012,Occupancy rate of rooms / apartments in furnished apartments   (%),39.4
Bahrain,2012,Average length of stay   (Night),1.6
Bahrain,2012,Available capacity (bed-places per 1000 inhabitants)   (Bed/1000 Inhabitant),11.0
Bahrain,2012,Total number of emloyees in all  accommodation   (000),18.0
Bahrain,2012,Accommodation for visitors (hotels and similar establishments)   (000),11.0
Bahrain,2012,Food and beverage serving activities   (000),2.0
Bahrain,2012,Passenger transportation   (000),1.0
Bahrain,2012,Travel agencies and other reservation services activities   (000),2.0
Bahrain,2012,Other tourism industries   (000),2.0
Saudi Arabia,2012,Total number of inbound visitors (000),19847.034155385925
Saudi Arabia,2012,Total number of tourists   (000),16331.555564648095
Saudi Arabia,2012,Same-day Visitor   (000),3515.478590737831
Saudi Arabia,2012,Number of tourists arriving according to groups of countries coming from them,16332.0
Saudi Arabia,2012,Inbound Tourism from GCC (000) — Gulf Cooperation Council,5842.0
Saudi Arabia,2012,Inbound Tourism Africa  (000) — Africa,895.0
Saudi Arabia,2012,Inbound Tourism from Americas  (000) — America,157.0
Saudi Arabia,2012,Inbound Tourism from  Asia and the Pacific  (000) — Asia and Pacific,3795.0
Saudi Arabia,2012,Inbound Tourism from Europe  (000) — Aruba,839.0
Saudi Arabia,2012,Total number of tourists by main Purpose of Trips   (000),16331.555564648097
Saudi Arabia,2012,Personal   (000),13507.67027598023
Saudi Arabia,2012,"holidays, leisure and recreation   (000)",487.0177420692202
Saudi Arabia,2012,other personal purposes   (000),13020.65253391101
Saudi Arabia,2012,Business and professional   (000),2823.8852886678665
Saudi Arabia,2012,Total number of tourist by method of arrival   (000),16331.555564648095
Saudi Arabia,2012,Air   (000),10755.662629573386
Saudi Arabia,2012,Land   (000),5574.524611535442
Saudi Arabia,2012,Water   (000),1.36832353926709
Saudi Arabia,2012,Guests   (000),16331.555564648093
Saudi Arabia,2012,Guests in all types of accommodatio   (000),5661.296338985767
Saudi Arabia,2012,Guests in hotels and similar establishments   (000),10670.259225662327
Saudi Arabia,2012,Overnights in hotels and similar establishments   (Night),115707.0
Saudi Arabia,2012,Total expenditure by type expenditure   (US$ Mn),14887.194323731419
Saudi Arabia,2012,Expenditure on tourism & non-tourism products inside the reference economy   (US$ Mn),14887.194323731417
Saudi Arabia,2012,Expenditure by type of tourist   (US$ Mn),14887.194323731419
Saudi Arabia,2012,Expenditure of tourist   (US$ Mn),14735.994323731418
Saudi Arabia,2012,Expenditure of same-day tourist   (US$ Mn),151.2
Saudi Arabia,2012,Expenditure by main purpose of the trip   (US$ Mn),14887.194323731419
Saudi Arabia,2012,Personal   (US$ Mn),11572.425801998277
Saudi Arabia,2012,Business and professional   (US$ Mn),3314.7685217331423
Saudi Arabia,2012,Total number of local visitors (000),23280.473
Saudi Arabia,2012,Total number of tourists   (000),21006.132
Saudi Arabia,2012,Same-day Visitor   (000),2274.341
Saudi Arabia,2012,Total number of tourists by main Purpose of Trips   (000),21006.195
Saudi Arabia,2012,Personal   (000),19919.792999999998
Saudi Arabia,2012,"holidays, leisure and recreation   (000)",4123.815
Saudi Arabia,2012,other personal purposes   (000),15795.978
Saudi Arabia,2012,Business and professional   (000),1086.402
Saudi Arabia,2012,Total number of tourist by method of arrival   (000),21006.195
Saudi Arabia,2012,Air   (000),2841.0
Saudi Arabia,2012,Land   (000),18165.0
Saudi Arabia,2012,Total guests   (000),21006.0
Saudi Arabia,2012,Guests in all types of accommodatio   (000),7995.79259231052
Saudi Arabia,2012,Guests in hotels and similar establishments   (000),13010.40240768948
Saudi Arabia,2012,Overnights   (Night),103392.0
Saudi Arabia,2012,Overnights in all types of accommodation   (Night),50059.0
Saudi Arabia,2012,Overnights in hotels and similar establishments   (Night),53333.0
Saudi Arabia,2012,Tourism Expenditure   (US$ Mn),10204.403793066665
Saudi Arabia,2012,Tourist Trips Expenditure   (US$ Mn),10090.163793066666
Saudi Arabia,2012,Same-day Trips Expenditure   (US$ Mn),114.24
Saudi Arabia,2012,Expenditure by main purpose of the trip   (US$ Mn),10204.403793066665
Saudi Arabia,2012,Personal   (US$ Mn),9983.717345589102
Saudi Arabia,2012,Business and professional   (US$ Mn),220.68644747756366
Saudi Arabia,2012,Total number of departing visitors (000),20084.399339409254
Saudi Arabia,2012,Total number of tourists   (000),18670.711999999996
Saudi Arabia,2012,Same-day Visitor   (000),1413.6873394092586
Saudi Arabia,2012,Total number of tourists by main Purpose of Trips   (000),18670.711999999996
Saudi Arabia,2012,Personal   (000),18393.70143631494
Saudi Arabia,2012,"holidays, leisure and recreation   (000)",8132.310122335295
Saudi Arabia,2012,other personal purposes   (000),10261.391313979644
Saudi Arabia,2012,Business and professional   (000),277.0105636850562
Saudi Arabia,2012,Expenditure on tourism & non-tourism products inside the reference economy   (US$ Mn),16903.552005260986
Saudi Arabia,2012,Expenditure by type of tourist   (US$ Mn),16903.552005260986
Saudi Arabia,2012,Expenditure of tourist   (US$ Mn),16767.28533859432
Saudi Arabia,2012,Expenditure of same-day tourist   (US$ Mn),136.26666666666668
Saudi Arabia,2012,Expenditure by main purpose of the trip   (US$ Mn),16903.552005260986
Saudi Arabia,2012,Personal   (US$ Mn),16580.14838138095
Saudi Arabia,2012,Business and professional   (US$ Mn),323.403623880037
Saudi Arabia,2012,Direct Contribution of Tourism to Employment   (%),0.04392307689346357
Saudi Arabia,2012,Inbound tourism expenditure over GDP   (%),1.1413433437236642
Saudi Arabia,2012,Outbound tourism expenditure over GDP   (%),2.4438334976445026
Saudi Arabia,2012,Tourism balance (inbound minus outbound tourism expenditure) over GDP   (%),-1.2999999999999998
